rowID,studyID,armID,study_name,manga,study_year,pub_year,drug_name,Ntotal,Published,age_mean,age_sd,_Female,Dosing_schedule,Dose_range,Sponsoredbythisdrugcompanyo,Investigational_Comparator,ascale,baseline_mean,V,mean_efficacy,Imputation,Responders,IMPUTEDresp,Unpublished,Recruitment,type,Patient_status,Placebo_run_in,weeks,Rescue_med,Sequence_generation,Allocation_concealment,Blinding_participant,Blinding_therapist,Blinding_assessor,AP,Selective_reporting_bias,dropoutSTUDY,dropoutARM,dropoutDIFF,OverallRoB,PLAresp,Narms,PLAprop,Overall_arm_RoB,bipolar,PC,PLAprob,PC2,PC3,t,RiskOfBias
v071,473,1,Rudolph1999,1,1999,1999,fluo,103,R from pub data and no or inadequate unpub data,40,,,Flexible,Licensed,No,Comparator,HAMD21,26,8,14,Others,52,0,No,North America,Multi-center,Outpatients only,Yes,8,Unclear,Low risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,,0,0,Low risk,,3,0,Low risk,0,1,0,0,1,fluo,l
v072,473,2,Rudolph1999,1,1999,1999,venl,100,R from pub data and no or inadequate unpub data,40,,,Flexible,Licensed,Yes,Investigational,HAMD21,25,8,13,Others,54,0,No,North America,Multi-center,Outpatients only,Yes,8,Unclear,Low risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,,0,0,Low risk,,3,0,Moderate risk,0,1,0,0,1,venl,l
v076,474,3,Silverstone1999,1,1999,1999,Plac,119,R from pub data and no or inadequate unpub data,42,11,,Flexible,Licensed,No,Comparator,HAMD21,27,8,16,Others,48,0,No,,Multi-center,Outpatients only,Yes,12,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,0,0,0,Moderate risk,0,3,0,Moderate risk,0,1,0,0,1,Plac,l
v074,474,1,Silverstone1999,1,1999,1999,fluo,121,R from pub data and no or inadequate unpub data,43,11,,Flexible,Licensed,No,Comparator,HAMD21,27,8,13,Others,67,0,No,,Multi-center,Outpatients only,Yes,12,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,,0,0,Moderate risk,,3,0,Moderate risk,0,1,0,0,1,fluo,l
v075,474,2,Silverstone1999,1,1999,1999,venl,128,R from pub data and no or inadequate unpub data,41,12,,Flexible,Licensed,Yes,Investigational,HAMD21,27,8,13,Others,73,0,No,,Multi-center,Outpatients only,Yes,12,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,,0,0,Moderate risk,,3,0,High risk,0,1,0,0,1,venl,l
v077,475,1,Mehtonen2000,1,2000,2000,sert,72,R from pub data and no or inadequate unpub data,41,11,,Flexible,Licensed,No,Comparator,HAMD21,26,8,,Others,41,0,No,Europe,Multi-center,Outpatients only,No,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,High risk of bias,Low risk of bias,,0,0,Low risk,,2,0,Low risk,0,0,0,0,0,sert,l
v078,475,2,Mehtonen2000,1,2000,2000,venl,75,R from pub data and no or inadequate unpub data,44,11,,Flexible,Licensed,Yes,Investigational,HAMD21,26,8,,Others,49,0,No,Europe,Multi-center,Outpatients only,No,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,High risk of bias,Low risk of bias,0,0,0,Low risk,,2,0,Moderate risk,0,0,0,0,0,venl,l
v079,476,1,Tzanakaki2000,1,2000,2000,fluo,54,R from pub data and no or inadequate unpub data,49,10,,Flexible,Licensed,No,Comparator,HAMD21,27,6,13,Others,33,0,No,Europe,Multi-center,Both,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,,0,0,Moderate risk,,2,0,Moderate risk,0,0,0,0,0,fluo,l
v080,476,2,Tzanakaki2000,1,2000,2000,venl,55,R from pub data and no or inadequate unpub data,47,11,,Flexible,Licensed,Yes,Investigational,HAMD21,28,6,12,Others,38,0,No,Europe,Multi-center,Both,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,0,0,0,Moderate risk,,2,0,Moderate risk,0,0,0,0,0,venl,l
v082,477,2,Gentil2000,0,2000,2000,amit,59,R from pub data and no or inadequate unpub data,39,9,,Flexible,Licensed,No,Comparator,HAMD21,25,8,7,Others,44,0,No,South America,Multi-center,Outpatients only,Yes,8,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,0,0,0,Low risk,,2,0,Low risk,0,0,0,0,0,amit,l
v081,477,1,Gentil2000,0,2000,2000,venl,57,R from pub data and no or inadequate unpub data,38,10,,Flexible,Licensed,Yes,Investigational,HAMD21,24,8,9,Others,43,0,No,South America,Multi-center,Outpatients only,Yes,8,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,,0,0,Low risk,,2,0,Moderate risk,0,0,0,0,0,venl,l
v083,478,1,Casabona2002 (0600B 428),0,,2002,paro,56,Inadequate pub data and R from unpub data,,,,Fixed,Licensed,No,Comparator,,,,,Others,29,0,Yes,Europe,Multi-center,Outpatients only,Unclear,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Low risk of bias,,0,0,Low risk,,2,0,Low risk,0,0,0,0,0,paro,l
v084,478,2,Casabona2002 (0600B 428),0,,2002,venl,58,Inadequate pub data and R from unpub data,,,,Fixed,Licensed,Yes,Investigational,,,,,Others,43,0,Yes,Europe,Multi-center,Outpatients only,Unclear,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Low risk of bias,0,0,0,Low risk,,2,0,Moderate risk,0,0,0,0,0,venl,l
v086,479,2,Sauer2003,0,2003,2003,amit,77,R from pub data and no or inadequate unpub data,46,11,,Flexible,Licensed,No,Comparator,HAMD21,24,6,13,Others,35,0,No,Europe,Multi-center,Outpatients only,Unclear,6,No,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,0,0,0,Moderate risk,,2,0,Moderate risk,0,0,0,0,0,amit,l
v085,479,1,Sauer2003,0,2003,2003,venl,79,R from pub data and no or inadequate unpub data,49,11,,Flexible,Licensed,Yes,Investigational,HAMD21,24,6,13,Others,30,0,No,Europe,Multi-center,Outpatients only,Unclear,6,No,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,,0,0,Moderate risk,,2,0,Moderate risk,0,0,0,0,0,venl,l
v087,480,1,Allard2004,1,2004,2004,cita,75,R from pub data and no or inadequate unpub data,73,6,,Flexible,Licensed,No,Comparator,MADRS,27,8,12,LOCF,50,0,No,Europe,Multi-center,Outpatients only,No,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,High risk of bias,Unclear risk of bias,,,,Moderate risk,,2,0,Moderate risk,0,0,0,0,0,cita,l
v088,480,2,Allard2004,1,2004,2004,venl,76,R from pub data and no or inadequate unpub data,74,6,,Flexible,Licensed,Yes,Investigational,MADRS,28,8,12,LOCF,49,0,No,Europe,Multi-center,Outpatients only,No,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,High risk of bias,Unclear risk of bias,,,,Moderate risk,,2,0,Moderate risk,0,0,0,0,0,venl,l
v091,481,3,Schatzberg2006a,1,2006,2006,Plac,96,R from pub data and no or inadequate unpub data,71,,,Flexible,Licensed,No,Comparator,HAMD21,23,8,15,LOCF,40,0,No,North America,Multi-center,Outpatients only,Yes,8,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,0,0,0,Moderate risk,0,3,0,Moderate risk,0,1,0,0,1,Plac,l
v089,481,1,Schatzberg2006a,1,2006,2006,fluo,100,R from pub data and no or inadequate unpub data,71,,,Flexible,Licensed,No,Comparator,HAMD21,24,8,16,LOCF,37,0,No,North America,Multi-center,Outpatients only,Yes,8,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,,0,0,Moderate risk,,3,0,Moderate risk,0,1,0,0,1,fluo,l
v090,481,2,Schatzberg2006a,1,2006,2006,venl,104,R from pub data and no or inadequate unpub data,71,,,Flexible,Licensed,Yes,Investigational,HAMD21,24,8,15,LOCF,41,0,No,North America,Multi-center,Outpatients only,Yes,8,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,,0,0,Moderate risk,,3,0,High risk,0,1,0,0,1,venl,l
v094,482,3,Nemeroff2007,1,2007,2007,Plac,102,R from pub data and no or inadequate unpub data,40,12,,Flexible,Licensed,No,Comparator,HAMD21,24,6,15,LOCF,37,0,No,North America,Multi-center,Outpatients only,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,0,0,0,Moderate risk,0,3,0,Moderate risk,0,1,0,0,1,Plac,l
v092,482,1,Nemeroff2007,1,2007,2007,fluo,104,R from pub data and no or inadequate unpub data,38,12,,Flexible,Licensed,Unclear,Comparator,HAMD21,24,6,14,LOCF,45,0,No,North America,Multi-center,Outpatients only,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,,0,0,Moderate risk,,3,0,Moderate risk,0,1,0,0,1,fluo,l
v093,482,2,Nemeroff2007,1,2007,2007,venl,102,R from pub data and no or inadequate unpub data,40,11,,Flexible,Licensed,Yes,Investigational,HAMD21,24,6,12,LOCF,51,0,No,North America,Multi-center,Outpatients only,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,,0,0,Moderate risk,,3,0,Moderate risk,0,1,0,0,1,venl,l
v095,483,1,Keller2007 (NCT00046020),0,2007,2007,fluo,275,R from pub data and no or inadequate unpub data,40,12,,Flexible,Licensed,Unclear,Comparator,HAMD17,23,10,9,LOCF,210,0,No,North America,Multi-center,Outpatients only,Unclear,10,No,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,High risk of bias,Unclear risk of bias,,,,Moderate risk,,2,0,Moderate risk,0,0,0,0,0,fluo,l
v096,483,2,Keller2007 (NCT00046020),0,2007,2007,venl,821,R from pub data and no or inadequate unpub data,40,11,,Flexible,Licensed,Yes,Investigational,HAMD17,23,10,9,LOCF,612,0,No,North America,Multi-center,Outpatients only,Unclear,10,No,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,High risk of bias,Unclear risk of bias,,,,Moderate risk,,2,0,Moderate risk,0,0,0,0,0,venl,l
v099,484,3,Sheehan2009a,0,2009,2009,Plac,95,R from pub data and no or inadequate unpub data,40,13,1,Flexible,Licensed,No,Comparator,HAMD21,29,6,18,LOCF,35,0,No,North America,Multi-center,Inpatients only,Yes,6,Yes,Low risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,High risk of bias,Low risk of bias,0,0,0,Low risk,0,3,0,Low risk,0,1,0,0,1,Plac,l
v097,484,1,Sheehan2009a,0,2009,2009,fluo,99,R from pub data and no or inadequate unpub data,38,11,1,Flexible,Licensed,No,Investigational,HAMD21,30,6,18,LOCF,35,0,No,North America,Multi-center,Inpatients only,Yes,6,Yes,Low risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,High risk of bias,Low risk of bias,,0,0,Low risk,,3,0,Low risk,0,1,0,0,1,fluo,l
v098,484,2,Sheehan2009a,0,2009,2009,venl,95,R from pub data and no or inadequate unpub data,42,13,0,Flexible,Licensed,Yes,Investigational,HAMD21,30,6,16,LOCF,47,0,No,North America,Multi-center,Inpatients only,Yes,6,Yes,Low risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,High risk of bias,Low risk of bias,,0,0,Low risk,,3,0,Moderate risk,0,1,0,0,1,venl,l
v109,488,2,Hosseini2015 (IRCT201203048513N1.),0,2011,2015,cita,25,R imputed from pub data and no or inadequate unpub data,36,9,1,Other/Unclear,Licensed,No,Unclear,HAMDunspecified,18,8,5,Others,21,1,No,Asia,Single center,Outpatients only,Unclear,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,0,0,0,Moderate risk,,2,0,Moderate risk,0,0,0,0,0,cita,l
v108,488,1,Hosseini2015 (IRCT201203048513N1.),0,2011,2015,venl,28,R imputed from pub data and no or inadequate unpub data,37,11,1,Other/Unclear,Licensed,No,Unclear,HAMDunspecified,20,,,OC,12,1,No,Asia,Single center,Outpatients only,Unclear,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,,0,0,Moderate risk,,2,0,Moderate risk,0,0,0,0,0,venl,l
v111,489,2,"Learned2012a Study1 (EUCTR2005-003401-87, SND103285, NCT00448058)",0,2008,2012,Plac,126,R can come both from pub and unpub data but do not match,42,12,1,Flexible,Licensed,No,Comparator,HAMD17,,8,-13,Others,67,0,Yes,,Multi-center,Outpatients only,Unclear,10,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Low risk of bias,0,0,0,Moderate risk,1,,0,Moderate risk,0,1,0,0,0,Plac,l
v110,489,1,"Learned2012a Study1 (EUCTR2005-003401-87, SND103285, NCT00448058)",0,2008,2012,venl,134,R can come both from pub and unpub data but do not match,43,11,1,Flexible,Licensed,No,Comparator,HAMD17,,8,-14,Others,85,0,Yes,,Multi-center,Outpatients only,Unclear,10,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Low risk of bias,,0,0,Moderate risk,,,0,Moderate risk,0,1,0,0,0,venl,l
v116,491,2,Heller2009(NCT00909155),0,2009,2009,fluo,14,Inadequate pub data and R from unpub data,33,11,1,Flexible,Licensed,No,Comparator,HAMD21,21,8,10,Others,8,1,Yes,North America,Unclear,Other/Unclear/Not stated,Unclear,24,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Unclear risk of bias,0,0,0,Moderate risk,,2,0,Moderate risk,0,0,0,0,0,fluo,l
v115,491,1,Heller2009(NCT00909155),0,2009,2009,venl,15,Inadequate pub data and R from unpub data,31,11,1,Flexible,Licensed,Yes,Investigational,HAMD21,20,8,9,Others,9,1,Yes,North America,Unclear,Other/Unclear/Not stated,Unclear,24,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Unclear risk of bias,,0,0,Moderate risk,,2,0,High risk,0,0,0,0,0,venl,l
v117,492,1,Chang 2015,0,2015,2015,fluo,58,R imputed from pub data and no or inadequate unpub data,42,12,1,Flexible,Licensed,No,Unclear,HAMD21,24,6,8,Others,41,1,No,Asia,Unclear,Outpatients only,Unclear,6,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,High risk of bias,Unclear risk of bias,,,,Moderate risk,,2,0,Moderate risk,0,0,0,0,0,fluo,l
v118,492,2,Chang 2015,0,2015,2015,venl,54,R imputed from pub data and no or inadequate unpub data,38,13,1,Flexible,Licensed,No,Unclear,HAMD21,26,6,9,Others,38,1,No,Asia,Unclear,Outpatients only,Unclear,6,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,High risk of bias,Unclear risk of bias,,,,Moderate risk,,2,0,Moderate risk,0,0,0,0,0,venl,l
vi02,493,2,Rickels2009 (GNSC-04-DP-02) (NCT00285376),0,2007,2009,Plac,205,R from pub data and no or inadequate unpub data,40,13,,Fixed,Licensed,No,Comparator,HAMD17,25,8,-9,LOCF,65,0,No,North America,Multi-center,Other/Unclear/Not stated,Unclear,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Low risk of bias,0,0,0,Moderate risk,0,2,1,Moderate risk,0,1,1,1,0,Plac,l
vi01,493,1,Rickels2009 (GNSC-04-DP-02) (NCT00285376),0,2007,2009,vila,205,R from pub data and no or inadequate unpub data,40,12,,Fixed,Licensed,Yes,Investigational,HAMD17,25,8,-10,LOCF,88,0,No,North America,Multi-center,Other/Unclear/Not stated,Unclear,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Low risk of bias,,0,0,Moderate risk,,2,1,Moderate risk,0,1,1,1,0,vila,l
vi04,494,2,Khan2011 (CLDA-07-DP-02) (NCT00683592),0,2009,2011,Plac,241,R can come both from pub and unpub data and match,42,13,,Fixed,Licensed,No,Comparator,HAMD17,25,8,-9,LOCF,76,0,Yes,North America,Multi-center,Other/Unclear/Not stated,Unclear,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Low risk of bias,0,0,0,Low risk,0,2,1,Low risk,0,1,1,1,0,Plac,l
vi03,494,1,Khan2011 (CLDA-07-DP-02) (NCT00683592),0,2009,2011,vila,240,R can come both from pub and unpub data and match,41,12,,Fixed,Licensed,Yes,Investigational,HAMD17,25,8,-11,LOCF,102,0,Yes,North America,Multi-center,Other/Unclear/Not stated,Unclear,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Low risk of bias,,0,0,Low risk,,2,1,Moderate risk,0,1,1,1,0,vila,l
vi07,495,2,,0,,,Plac,95,No pub data and R from unpub data,,,,Flexible,Licensed,No,Comparator,HAMDunspecified,24,8,-9,Others,35,1,Yes,North America,Multi-center,Other/Unclear/Not stated,Yes,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Unclear risk of bias,,,,Moderate risk,0,3,0,Moderate risk,0,1,0,0,1,Plac,l
vi06,495,1,,0,,,fluo,89,No pub data and R from unpub data,,,,Flexible,Licensed,Unclear,Comparator,HAMDunspecified,24,8,-9,Others,30,1,Yes,North America,Multi-center,Other/Unclear/Not stated,Yes,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Unclear risk of bias,,,,Moderate risk,,3,0,Moderate risk,0,1,0,0,1,fluo,l
vi12,496,3,,0,,,Plac,99,No pub data and R from unpub data,,,,Fixed,Licensed,No,Comparator,HAMD17,23,8,-10,Others,42,1,Yes,North America,Multi-center,Outpatients only,Yes,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Unclear risk of bias,,,,Moderate risk,0,5,0,Moderate risk,0,1,0,0,1,Plac,l
vi11,496,2,,0,,,fluo,92,No pub data and R from unpub data,,,,Fixed,Licensed,No,Comparator,HAMD17,24,8,-11,Others,43,1,Yes,North America,Multi-center,Outpatients only,Yes,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Unclear risk of bias,,,,Moderate risk,,5,0,Moderate risk,0,1,0,0,1,fluo,l
vi16,497,4,,0,,,Plac,129,No pub data and R from unpub data,,,,Fixed,Licensed,No,Comparator,HAMD17,23,8,13,Others,54,1,Yes,North America,Multi-center,Outpatients only,Yes,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Unclear risk of bias,,,,Moderate risk,0,4,0,Moderate risk,0,1,0,0,1,Plac,l
vi15,497,3,,0,,,cita,117,No pub data and R from unpub data,,,,Fixed,Licensed,No,Comparator,HAMD17,23,8,12,Others,53,1,Yes,North America,Multi-center,Outpatients only,Yes,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Unclear risk of bias,,,,Moderate risk,,4,0,Moderate risk,0,1,0,0,1,cita,l
vi14,497,2,,0,,,vila,123,No pub data and R from unpub data,,,,Fixed,Licensed,Yes,Investigational,HAMD17,24,8,13,Others,56,1,Yes,North America,Multi-center,Outpatients only,Yes,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Unclear risk of bias,,,,Moderate risk,,4,0,Moderate risk,0,1,0,0,1,vila,l
